airfoil,max_camber_pct,camber_pos,thickness_pct,angle_of_attack,reynolds_number,Cl,Cd,Cm,LD_ratio
NACA0018,0,8,18,14,1000000,1.53527,0.11678,-0.01222,13.15
NACA0018,0,8,18,14,3000000,1.53527,0.11678,-0.01222,13.15
NACA0018,0,8,18,16,500000,1.7546,0.15055,-0.01396,11.65
NACA0018,0,8,18,16,1000000,1.7546,0.15055,-0.01396,11.65
NACA0018,0,8,18,16,3000000,1.7546,0.15055,-0.01396,11.65
NACA0021,0,8,21,-6,500000,-0.65797,0.02695,0.00524,-24.41
NACA0021,0,8,21,-6,1000000,-0.65797,0.02695,0.00524,-24.41
NACA0021,0,8,21,-6,3000000,-0.65797,0.02695,0.00524,-24.41
NACA0021,0,8,21,-4,500000,-0.43865,0.01569,0.00349,-27.96
NACA0021,0,8,21,-4,1000000,-0.43865,0.01569,0.00349,-27.96
NACA0021,0,8,21,-4,3000000,-0.43865,0.01569,0.00349,-27.96
NACA0021,0,8,21,-2,500000,-0.21932,0.00893,0.00175,-24.56
NACA0021,0,8,21,-2,1000000,-0.21932,0.00893,0.00175,-24.56
NACA0021,0,8,21,-2,3000000,-0.21932,0.00893,0.00175,-24.56
NACA0021,0,8,21,0,500000,0.0,0.00668,0.0,0.0
NACA0021,0,8,21,0,1000000,0.0,0.00668,0.0,0.0
NACA0021,0,8,21,0,3000000,0.0,0.00668,0.0,0.0
NACA0021,0,8,21,2,500000,0.21932,0.00893,-0.00175,24.56
NACA0021,0,8,21,2,1000000,0.21932,0.00893,-0.00175,24.56
NACA0021,0,8,21,2,3000000,0.21932,0.00893,-0.00175,24.56
NACA0021,0,8,21,4,500000,0.43865,0.01569,-0.00349,27.96
NACA0021,0,8,21,4,1000000,0.43865,0.01569,-0.00349,27.96
NACA0021,0,8,21,4,3000000,0.43865,0.01569,-0.00349,27.96
NACA0021,0,8,21,6,500000,0.65797,0.02695,-0.00524,24.41
NACA0021,0,8,21,6,1000000,0.65797,0.02695,-0.00524,24.41
NACA0021,0,8,21,6,3000000,0.65797,0.02695,-0.00524,24.41
NACA0021,0,8,21,8,500000,0.8773,0.04271,-0.00698,20.54
NACA0021,0,8,21,8,1000000,0.8773,0.04271,-0.00698,20.54
NACA0021,0,8,21,8,3000000,0.8773,0.04271,-0.00698,20.54
NACA0021,0,8,21,10,500000,1.09662,0.06298,-0.00873,17.41
NACA0021,0,8,21,10,1000000,1.09662,0.06297,-0.00873,17.41
NACA0021,0,8,21,10,3000000,1.09662,0.06297,-0.00873,17.41
NACA0021,0,8,21,12,500000,1.31595,0.08774,-0.01047,15.0
NACA0021,0,8,21,12,1000000,1.31595,0.08774,-0.01047,15.0
NACA0021,0,8,21,12,3000000,1.31595,0.08774,-0.01047,15.0
NACA0021,0,8,21,14,500000,1.53527,0.11702,-0.01222,13.12
NACA0021,0,8,21,14,1000000,1.53527,0.11702,-0.01222,13.12
NACA0021,0,8,21,14,3000000,1.53527,0.11702,-0.01222,13.12
NACA0021,0,8,21,16,500000,1.7546,0.15079,-0.01396,11.64
NACA0021,0,8,21,16,1000000,1.7546,0.15079,-0.01396,11.64
NACA0021,0,8,21,16,3000000,1.7546,0.15079,-0.01396,11.64
NACA0024,0,8,24,-6,500000,-0.65797,0.02719,0.00524,-24.2
NACA0024,0,8,24,-6,1000000,-0.65797,0.02719,0.00524,-24.2
NACA0024,0,8,24,-6,3000000,-0.65797,0.02719,0.00524,-24.2
NACA0024,0,8,24,-4,500000,-0.43865,0.01593,0.00349,-27.54
NACA0024,0,8,24,-4,1000000,-0.43865,0.01593,0.00349,-27.54
NACA0024,0,8,24,-4,3000000,-0.43865,0.01593,0.00349,-27.54
NACA0024,0,8,24,-2,500000,-0.21932,0.00917,0.00175,-23.92
NACA0024,0,8,24,-2,1000000,-0.21932,0.00917,0.00175,-23.92
NACA0024,0,8,24,-2,3000000,-0.21932,0.00917,0.00175,-23.92
NACA0024,0,8,24,0,500000,0.0,0.00692,0.0,0.0
NACA0024,0,8,24,0,1000000,0.0,0.00692,0.0,0.0
NACA0024,0,8,24,0,3000000,0.0,0.00692,0.0,0.0
NACA0024,0,8,24,2,500000,0.21932,0.00917,-0.00175,23.92
NACA0024,0,8,24,2,1000000,0.21932,0.00917,-0.00175,23.92
NACA0024,0,8,24,2,3000000,0.21932,0.00917,-0.00175,23.92
NACA0024,0,8,24,4,500000,0.43865,0.01593,-0.00349,27.54
NACA0024,0,8,24,4,1000000,0.43865,0.01593,-0.00349,27.54
NACA0024,0,8,24,4,3000000,0.43865,0.01593,-0.00349,27.54
NACA0024,0,8,24,6,500000,0.65797,0.02719,-0.00524,24.2
NACA0024,0,8,24,6,1000000,0.65797,0.02719,-0.00524,24.2
NACA0024,0,8,24,6,3000000,0.65797,0.02719,-0.00524,24.2
NACA0024,0,8,24,8,500000,0.8773,0.04295,-0.00698,20.43
NACA0024,0,8,24,8,1000000,0.8773,0.04295,-0.00698,20.43
NACA0024,0,8,24,8,3000000,0.8773,0.04295,-0.00698,20.43
NACA0024,0,8,24,10,500000,1.09662,0.06322,-0.00873,17.35
NACA0024,0,8,24,10,1000000,1.09662,0.06321,-0.00873,17.35
NACA0024,0,8,24,10,3000000,1.09662,0.06321,-0.00873,17.35
NACA0024,0,8,24,12,500000,1.31595,0.08798,-0.01047,14.96
NACA0024,0,8,24,12,1000000,1.31595,0.08798,-0.01047,14.96
NACA0024,0,8,24,12,3000000,1.31595,0.08798,-0.01047,14.96
NACA0024,0,8,24,14,500000,1.53527,0.11726,-0.01222,13.09
NACA0024,0,8,24,14,1000000,1.53527,0.11726,-0.01222,13.09
NACA0024,0,8,24,14,3000000,1.53527,0.11726,-0.01222,13.09
NACA0024,0,8,24,16,500000,1.7546,0.15103,-0.01396,11.62
NACA0024,0,8,24,16,1000000,1.7546,0.15103,-0.01396,11.62
NACA0024,0,8,24,16,3000000,1.7546,0.15103,-0.01396,11.62
NACA0006,0,9,6,-6,500000,-0.65797,0.02575,0.00524,-25.55
NACA0006,0,9,6,-6,1000000,-0.65797,0.02575,0.00524,-25.55
NACA0006,0,9,6,-6,3000000,-0.65797,0.02575,0.00524,-25.55
NACA0006,0,9,6,-4,500000,-0.43865,0.01449,0.00349,-30.27
NACA0006,0,9,6,-4,1000000,-0.43865,0.01449,0.00349,-30.27
NACA0006,0,9,6,-4,3000000,-0.43865,0.01449,0.00349,-30.27
NACA0006,0,9,6,-2,500000,-0.21932,0.00773,0.00175,-28.37
NACA0006,0,9,6,-2,1000000,-0.21932,0.00773,0.00175,-28.37
NACA0006,0,9,6,-2,3000000,-0.21932,0.00773,0.00175,-28.37
NACA0006,0,9,6,0,500000,0.0,0.00548,0.0,0.0
NACA0006,0,9,6,0,1000000,0.0,0.00548,0.0,0.0
NACA0006,0,9,6,0,3000000,0.0,0.00548,0.0,0.0
NACA0006,0,9,6,2,500000,0.21932,0.00773,-0.00175,28.37
NACA0006,0,9,6,2,1000000,0.21932,0.00773,-0.00175,28.37
NACA0006,0,9,6,2,3000000,0.21932,0.00773,-0.00175,28.37
NACA0006,0,9,6,4,500000,0.43865,0.01449,-0.00349,30.27
NACA0006,0,9,6,4,1000000,0.43865,0.01449,-0.00349,30.27
NACA0006,0,9,6,4,3000000,0.43865,0.01449,-0.00349,30.27
NACA0006,0,9,6,6,500000,0.65797,0.02575,-0.00524,25.55
NACA0006,0,9,6,6,1000000,0.65797,0.02575,-0.00524,25.55
NACA0006,0,9,6,6,3000000,0.65797,0.02575,-0.00524,25.55
NACA0006,0,9,6,8,500000,0.8773,0.04151,-0.00698,21.13
NACA0006,0,9,6,8,1000000,0.8773,0.04151,-0.00698,21.13
NACA0006,0,9,6,8,3000000,0.8773,0.04151,-0.00698,21.13
NACA0006,0,9,6,10,500000,1.09662,0.06178,-0.00873,17.75
NACA0006,0,9,6,10,1000000,1.09662,0.06177,-0.00873,17.75
NACA0006,0,9,6,10,3000000,1.09662,0.06177,-0.00873,17.75
NACA0006,0,9,6,12,500000,1.31595,0.08654,-0.01047,15.21
NACA0006,0,9,6,12,1000000,1.31595,0.08654,-0.01047,15.21
NACA0006,0,9,6,12,3000000,1.31595,0.08654,-0.01047,15.21
NACA0006,0,9,6,14,500000,1.53522,0.11588,-0.01222,13.25
NACA0006,0,9,6,14,1000000,1.53522,0.11588,-0.01222,13.25
NACA0006,0,9,6,14,3000000,1.53522,0.11588,-0.01222,13.25
NACA0006,0,9,6,16,500000,1.74684,0.14909,-0.01396,11.72
NACA0006,0,9,6,16,1000000,1.74684,0.14909,-0.01396,11.72
NACA0006,0,9,6,16,3000000,1.74684,0.14909,-0.01396,11.72
NACA0008,0,9,8,-6,500000,-0.65797,0.02591,0.00524,-25.39
NACA0008,0,9,8,-6,1000000,-0.65797,0.02591,0.00524,-25.39
NACA0008,0,9,8,-6,3000000,-0.65797,0.02591,0.00524,-25.39
NACA0008,0,9,8,-4,500000,-0.43865,0.01465,0.00349,-29.94
NACA0008,0,9,8,-4,1000000,-0.43865,0.01465,0.00349,-29.94
NACA0008,0,9,8,-4,3000000,-0.43865,0.01465,0.00349,-29.94
NACA0008,0,9,8,-2,500000,-0.21932,0.00789,0.00175,-27.8
NACA0008,0,9,8,-2,1000000,-0.21932,0.00789,0.00175,-27.8
NACA0008,0,9,8,-2,3000000,-0.21932,0.00789,0.00175,-27.8
NACA0008,0,9,8,0,500000,0.0,0.00564,0.0,0.0
NACA0008,0,9,8,0,1000000,0.0,0.00564,0.0,0.0
NACA0008,0,9,8,0,3000000,0.0,0.00564,0.0,0.0
NACA0008,0,9,8,2,500000,0.21932,0.00789,-0.00175,27.8
NACA0008,0,9,8,2,1000000,0.21932,0.00789,-0.00175,27.8
NACA0008,0,9,8,2,3000000,0.21932,0.00789,-0.00175,27.8
NACA0008,0,9,8,4,500000,0.43865,0.01465,-0.00349,29.94
NACA0008,0,9,8,4,1000000,0.43865,0.01465,-0.00349,29.94
NACA0008,0,9,8,4,3000000,0.43865,0.01465,-0.00349,29.94
NACA0008,0,9,8,6,500000,0.65797,0.02591,-0.00524,25.39
NACA0008,0,9,8,6,1000000,0.65797,0.02591,-0.00524,25.39
NACA0008,0,9,8,6,3000000,0.65797,0.02591,-0.00524,25.39
NACA0008,0,9,8,8,500000,0.8773,0.04167,-0.00698,21.05
NACA0008,0,9,8,8,1000000,0.8773,0.04167,-0.00698,21.05
NACA0008,0,9,8,8,3000000,0.8773,0.04167,-0.00698,21.05
NACA0008,0,9,8,10,500000,1.09662,0.06194,-0.00873,17.7
NACA0008,0,9,8,10,1000000,1.09662,0.06193,-0.00873,17.71
NACA0008,0,9,8,10,3000000,1.09662,0.06193,-0.00873,17.71
NACA0008,0,9,8,12,500000,1.31595,0.0867,-0.01047,15.18
NACA0008,0,9,8,12,1000000,1.31595,0.0867,-0.01047,15.18
NACA0008,0,9,8,12,3000000,1.31595,0.0867,-0.01047,15.18
NACA0008,0,9,8,14,500000,1.53527,0.11598,-0.01222,13.24
NACA0008,0,9,8,14,1000000,1.53527,0.11598,-0.01222,13.24
NACA0008,0,9,8,14,3000000,1.53527,0.11598,-0.01222,13.24
NACA0008,0,9,8,16,500000,1.75049,0.14964,-0.01396,11.7
NACA0008,0,9,8,16,1000000,1.75049,0.14964,-0.01396,11.7
NACA0008,0,9,8,16,3000000,1.75049,0.14964,-0.01396,11.7
NACA0010,0,9,10,-6,500000,-0.65797,0.02607,0.00524,-25.24
NACA0010,0,9,10,-6,1000000,-0.65797,0.02607,0.00524,-25.24
NACA0010,0,9,10,-6,3000000,-0.65797,0.02607,0.00524,-25.24
NACA0010,0,9,10,-4,500000,-0.43865,0.01481,0.00349,-29.62
NACA0010,0,9,10,-4,1000000,-0.43865,0.01481,0.00349,-29.62
NACA0010,0,9,10,-4,3000000,-0.43865,0.01481,0.00349,-29.62
NACA0010,0,9,10,-2,500000,-0.21932,0.00805,0.00175,-27.24
NACA0010,0,9,10,-2,1000000,-0.21932,0.00805,0.00175,-27.24
NACA0010,0,9,10,-2,3000000,-0.21932,0.00805,0.00175,-27.24
NACA0010,0,9,10,0,500000,0.0,0.0058,0.0,0.0
NACA0010,0,9,10,0,1000000,0.0,0.0058,0.0,0.0
NACA0010,0,9,10,0,3000000,0.0,0.0058,0.0,0.0
NACA0010,0,9,10,2,500000,0.21932,0.00805,-0.00175,27.24
NACA0010,0,9,10,2,1000000,0.21932,0.00805,-0.00175,27.24
NACA0010,0,9,10,2,3000000,0.21932,0.00805,-0.00175,27.24
NACA0010,0,9,10,4,500000,0.43865,0.01481,-0.00349,29.62
NACA0010,0,9,10,4,1000000,0.43865,0.01481,-0.00349,29.62
NACA0010,0,9,10,4,3000000,0.43865,0.01481,-0.00349,29.62
NACA0010,0,9,10,6,500000,0.65797,0.02607,-0.00524,25.24
NACA0010,0,9,10,6,1000000,0.65797,0.02607,-0.00524,25.24
NACA0010,0,9,10,6,3000000,0.65797,0.02607,-0.00524,25.24
NACA0010,0,9,10,8,500000,0.8773,0.04183,-0.00698,20.97
NACA0010,0,9,10,8,1000000,0.8773,0.04183,-0.00698,20.97
NACA0010,0,9,10,8,3000000,0.8773,0.04183,-0.00698,20.97
NACA0010,0,9,10,10,500000,1.09662,0.0621,-0.00873,17.66
NACA0010,0,9,10,10,1000000,1.09662,0.06209,-0.00873,17.66
NACA0010,0,9,10,10,3000000,1.09662,0.06209,-0.00873,17.66
NACA0010,0,9,10,12,500000,1.31595,0.08686,-0.01047,15.15
NACA0010,0,9,10,12,1000000,1.31595,0.08686,-0.01047,15.15
NACA0010,0,9,10,12,3000000,1.31595,0.08686,-0.01047,15.15
NACA0010,0,9,10,14,500000,1.53527,0.11614,-0.01222,13.22
NACA0010,0,9,10,14,1000000,1.53527,0.11614,-0.01222,13.22
NACA0010,0,9,10,14,3000000,1.53527,0.11614,-0.01222,13.22
NACA0010,0,9,10,16,500000,1.75299,0.15,-0.01396,11.69
NACA0010,0,9,10,16,1000000,1.75299,0.15,-0.01396,11.69
NACA0010,0,9,10,16,3000000,1.75299,0.15,-0.01396,11.69
NACA0012,0,9,12,-6,500000,-0.65797,0.02623,0.00524,-25.08
NACA0012,0,9,12,-6,1000000,-0.65797,0.02623,0.00524,-25.08
NACA0012,0,9,12,-6,3000000,-0.65797,0.02623,0.00524,-25.08
NACA0012,0,9,12,-4,500000,-0.43865,0.01497,0.00349,-29.3
NACA0012,0,9,12,-4,1000000,-0.43865,0.01497,0.00349,-29.3
NACA0012,0,9,12,-4,3000000,-0.43865,0.01497,0.00349,-29.3
NACA0012,0,9,12,-2,500000,-0.21932,0.00821,0.00175,-26.71
NACA0012,0,9,12,-2,1000000,-0.21932,0.00821,0.00175,-26.71
NACA0012,0,9,12,-2,3000000,-0.21932,0.00821,0.00175,-26.71
NACA0012,0,9,12,0,500000,0.0,0.00596,0.0,0.0
NACA0012,0,9,12,0,1000000,0.0,0.00596,0.0,0.0
NACA0012,0,9,12,0,3000000,0.0,0.00596,0.0,0.0
NACA0012,0,9,12,2,500000,0.21932,0.00821,-0.00175,26.71
NACA0012,0,9,12,2,1000000,0.21932,0.00821,-0.00175,26.71
NACA0012,0,9,12,2,3000000,0.21932,0.00821,-0.00175,26.71
NACA0012,0,9,12,4,500000,0.43865,0.01497,-0.00349,29.3
NACA0012,0,9,12,4,1000000,0.43865,0.01497,-0.00349,29.3
NACA0012,0,9,12,4,3000000,0.43865,0.01497,-0.00349,29.3
NACA0012,0,9,12,6,500000,0.65797,0.02623,-0.00524,25.08
NACA0012,0,9,12,6,1000000,0.65797,0.02623,-0.00524,25.08
NACA0012,0,9,12,6,3000000,0.65797,0.02623,-0.00524,25.08
NACA0012,0,9,12,8,500000,0.8773,0.04199,-0.00698,20.89
NACA0012,0,9,12,8,1000000,0.8773,0.04199,-0.00698,20.89
NACA0012,0,9,12,8,3000000,0.8773,0.04199,-0.00698,20.89
NACA0012,0,9,12,10,500000,1.09662,0.06226,-0.00873,17.61
NACA0012,0,9,12,10,1000000,1.09662,0.06225,-0.00873,17.62
NACA0012,0,9,12,10,3000000,1.09662,0.06225,-0.00873,17.62
NACA0012,0,9,12,12,500000,1.31595,0.08702,-0.01047,15.12
NACA0012,0,9,12,12,1000000,1.31595,0.08702,-0.01047,15.12
NACA0012,0,9,12,12,3000000,1.31595,0.08702,-0.01047,15.12
NACA0012,0,9,12,14,500000,1.53527,0.1163,-0.01222,13.2
NACA0012,0,9,12,14,1000000,1.53527,0.1163,-0.01222,13.2
NACA0012,0,9,12,14,3000000,1.53527,0.1163,-0.01222,13.2
NACA0012,0,9,12,16,500000,1.75434,0.15017,-0.01396,11.68
NACA0012,0,9,12,16,1000000,1.75434,0.15017,-0.01396,11.68
NACA0012,0,9,12,16,3000000,1.75434,0.15017,-0.01396,11.68
NACA0015,0,9,15,-6,500000,-0.65797,0.02647,0.00524,-24.86
NACA0015,0,9,15,-6,1000000,-0.65797,0.02647,0.00524,-24.86
NACA0015,0,9,15,-6,3000000,-0.65797,0.02647,0.00524,-24.86
NACA0015,0,9,15,-4,500000,-0.43865,0.01521,0.00349,-28.84
NACA0015,0,9,15,-4,1000000,-0.43865,0.01521,0.00349,-28.84
NACA0015,0,9,15,-4,3000000,-0.43865,0.01521,0.00349,-28.84
NACA0015,0,9,15,-2,500000,-0.21932,0.00845,0.00175,-25.96
NACA0015,0,9,15,-2,1000000,-0.21932,0.00845,0.00175,-25.96
NACA0015,0,9,15,-2,3000000,-0.21932,0.00845,0.00175,-25.96
NACA0015,0,9,15,0,500000,0.0,0.0062,0.0,0.0
NACA0015,0,9,15,0,1000000,0.0,0.0062,0.0,0.0
NACA0015,0,9,15,0,3000000,0.0,0.0062,0.0,0.0
NACA0015,0,9,15,2,500000,0.21932,0.00845,-0.00175,25.96
NACA0015,0,9,15,2,1000000,0.21932,0.00845,-0.00175,25.96
NACA0015,0,9,15,2,3000000,0.21932,0.00845,-0.00175,25.96
NACA0015,0,9,15,4,500000,0.43865,0.01521,-0.00349,28.84
NACA0015,0,9,15,4,1000000,0.43865,0.01521,-0.00349,28.84
NACA0015,0,9,15,4,3000000,0.43865,0.01521,-0.00349,28.84
NACA0015,0,9,15,6,500000,0.65797,0.02647,-0.00524,24.86
NACA0015,0,9,15,6,1000000,0.65797,0.02647,-0.00524,24.86
NACA0015,0,9,15,6,3000000,0.65797,0.02647,-0.00524,24.86
NACA0015,0,9,15,8,500000,0.8773,0.04223,-0.00698,20.77
NACA0015,0,9,15,8,1000000,0.8773,0.04223,-0.00698,20.77
NACA0015,0,9,15,8,3000000,0.8773,0.04223,-0.00698,20.77
NACA0015,0,9,15,10,500000,1.09662,0.0625,-0.00873,17.55
NACA0015,0,9,15,10,1000000,1.09662,0.06249,-0.00873,17.55
NACA0015,0,9,15,10,3000000,1.09662,0.06249,-0.00873,17.55
NACA0015,0,9,15,12,500000,1.31595,0.08726,-0.01047,15.08
NACA0015,0,9,15,12,1000000,1.31595,0.08726,-0.01047,15.08
NACA0015,0,9,15,12,3000000,1.31595,0.08726,-0.01047,15.08
NACA0015,0,9,15,14,500000,1.53527,0.11654,-0.01222,13.17
NACA0015,0,9,15,14,1000000,1.53527,0.11654,-0.01222,13.17
NACA0015,0,9,15,14,3000000,1.53527,0.11654,-0.01222,13.17
NACA0015,0,9,15,16,500000,1.7546,0.15031,-0.01396,11.67
NACA0015,0,9,15,16,1000000,1.7546,0.15031,-0.01396,11.67
NACA0015,0,9,15,16,3000000,1.7546,0.15031,-0.01396,11.67
NACA0018,0,9,18,-6,500000,-0.65797,0.02671,0.00524,-24.63
NACA0018,0,9,18,-6,1000000,-0.65797,0.02671,0.00524,-24.63
NACA0018,0,9,18,-6,3000000,-0.65797,0.02671,0.00524,-24.63
NACA0018,0,9,18,-4,500000,-0.43865,0.01545,0.00349,-28.39
NACA0018,0,9,18,-4,1000000,-0.43865,0.01545,0.00349,-28.39
NACA0018,0,9,18,-4,3000000,-0.43865,0.01545,0.00349,-28.39
NACA0018,0,9,18,-2,500000,-0.21932,0.00869,0.00175,-25.24
NACA0018,0,9,18,-2,1000000,-0.21932,0.00869,0.00175,-25.24
NACA0018,0,9,18,-2,3000000,-0.21932,0.00869,0.00175,-25.24
NACA0018,0,9,18,0,500000,0.0,0.00644,0.0,0.0
NACA0018,0,9,18,0,1000000,0.0,0.00644,0.0,0.0
NACA0018,0,9,18,0,3000000,0.0,0.00644,0.0,0.0
NACA0018,0,9,18,2,500000,0.21932,0.00869,-0.00175,25.24
NACA0018,0,9,18,2,1000000,0.21932,0.00869,-0.00175,25.24
NACA0018,0,9,18,2,3000000,0.21932,0.00869,-0.00175,25.24
NACA0018,0,9,18,4,500000,0.43865,0.01545,-0.00349,28.39
NACA0018,0,9,18,4,1000000,0.43865,0.01545,-0.00349,28.39
NACA0018,0,9,18,4,3000000,0.43865,0.01545,-0.00349,28.39
NACA0018,0,9,18,6,500000,0.65797,0.02671,-0.00524,24.63
NACA0018,0,9,18,6,1000000,0.65797,0.02671,-0.00524,24.63
NACA0018,0,9,18,6,3000000,0.65797,0.02671,-0.00524,24.63
NACA0018,0,9,18,8,500000,0.8773,0.04247,-0.00698,20.66
NACA0018,0,9,18,8,1000000,0.8773,0.04247,-0.00698,20.66
NACA0018,0,9,18,8,3000000,0.8773,0.04247,-0.00698,20.66
NACA0018,0,9,18,10,500000,1.09662,0.06274,-0.00873,17.48
NACA0018,0,9,18,10,1000000,1.09662,0.06273,-0.00873,17.48
NACA0018,0,9,18,10,3000000,1.09662,0.06273,-0.00873,17.48
NACA0018,0,9,18,12,500000,1.31595,0.0875,-0.01047,15.04
NACA0018,0,9,18,12,1000000,1.31595,0.0875,-0.01047,15.04
NACA0018,0,9,18,12,3000000,1.31595,0.0875,-0.01047,15.04
NACA0018,0,9,18,14,500000,1.53527,0.11678,-0.01222,13.15
NACA0018,0,9,18,14,1000000,1.53527,0.11678,-0.01222,13.15
NACA0018,0,9,18,14,3000000,1.53527,0.11678,-0.01222,13.15
NACA0018,0,9,18,16,500000,1.7546,0.15055,-0.01396,11.65
NACA0018,0,9,18,16,1000000,1.7546,0.15055,-0.01396,11.65
NACA0018,0,9,18,16,3000000,1.7546,0.15055,-0.01396,11.65
NACA0021,0,9,21,-6,500000,-0.65797,0.02695,0.00524,-24.41
NACA0021,0,9,21,-6,1000000,-0.65797,0.02695,0.00524,-24.41
NACA0021,0,9,21,-6,3000000,-0.65797,0.02695,0.00524,-24.41
NACA0021,0,9,21,-4,500000,-0.43865,0.01569,0.00349,-27.96
NACA0021,0,9,21,-4,1000000,-0.43865,0.01569,0.00349,-27.96
NACA0021,0,9,21,-4,3000000,-0.43865,0.01569,0.00349,-27.96
NACA0021,0,9,21,-2,500000,-0.21932,0.00893,0.00175,-24.56
NACA0021,0,9,21,-2,1000000,-0.21932,0.00893,0.00175,-24.56
NACA0021,0,9,21,-2,3000000,-0.21932,0.00893,0.00175,-24.56
NACA0021,0,9,21,0,500000,0.0,0.00668,0.0,0.0
NACA0021,0,9,21,0,1000000,0.0,0.00668,0.0,0.0
NACA0021,0,9,21,0,3000000,0.0,0.00668,0.0,0.0
NACA0021,0,9,21,2,500000,0.21932,0.00893,-0.00175,24.56
NACA0021,0,9,21,2,1000000,0.21932,0.00893,-0.00175,24.56
NACA0021,0,9,21,2,3000000,0.21932,0.00893,-0.00175,24.56
NACA0021,0,9,21,4,500000,0.43865,0.01569,-0.00349,27.96
NACA0021,0,9,21,4,1000000,0.43865,0.01569,-0.00349,27.96
NACA0021,0,9,21,4,3000000,0.43865,0.01569,-0.00349,27.96
NACA0021,0,9,21,6,500000,0.65797,0.02695,-0.00524,24.41
NACA0021,0,9,21,6,1000000,0.65797,0.02695,-0.00524,24.41
NACA0021,0,9,21,6,3000000,0.65797,0.02695,-0.00524,24.41
NACA0021,0,9,21,8,500000,0.8773,0.04271,-0.00698,20.54
NACA0021,0,9,21,8,1000000,0.8773,0.04271,-0.00698,20.54
NACA0021,0,9,21,8,3000000,0.8773,0.04271,-0.00698,20.54
NACA0021,0,9,21,10,500000,1.09662,0.06298,-0.00873,17.41
NACA0021,0,9,21,10,1000000,1.09662,0.06297,-0.00873,17.41
NACA0021,0,9,21,10,3000000,1.09662,0.06297,-0.00873,17.41
NACA0021,0,9,21,12,500000,1.31595,0.08774,-0.01047,15.0
NACA0021,0,9,21,12,1000000,1.31595,0.08774,-0.01047,15.0
NACA0021,0,9,21,12,3000000,1.31595,0.08774,-0.01047,15.0
NACA0021,0,9,21,14,500000,1.53527,0.11702,-0.01222,13.12
NACA0021,0,9,21,14,1000000,1.53527,0.11702,-0.01222,13.12
NACA0021,0,9,21,14,3000000,1.53527,0.11702,-0.01222,13.12
NACA0021,0,9,21,16,500000,1.7546,0.15079,-0.01396,11.64
NACA0021,0,9,21,16,1000000,1.7546,0.15079,-0.01396,11.64
NACA0021,0,9,21,16,3000000,1.7546,0.15079,-0.01396,11.64
NACA0024,0,9,24,-6,500000,-0.65797,0.02719,0.00524,-24.2
NACA0024,0,9,24,-6,1000000,-0.65797,0.02719,0.00524,-24.2
NACA0024,0,9,24,-6,3000000,-0.65797,0.02719,0.00524,-24.2
NACA0024,0,9,24,-4,500000,-0.43865,0.01593,0.00349,-27.54
NACA0024,0,9,24,-4,1000000,-0.43865,0.01593,0.00349,-27.54
NACA0024,0,9,24,-4,3000000,-0.43865,0.01593,0.00349,-27.54
NACA0024,0,9,24,-2,500000,-0.21932,0.00917,0.00175,-23.92
NACA0024,0,9,24,-2,1000000,-0.21932,0.00917,0.00175,-23.92
NACA0024,0,9,24,-2,3000000,-0.21932,0.00917,0.00175,-23.92
NACA0024,0,9,24,0,500000,0.0,0.00692,0.0,0.0
NACA0024,0,9,24,0,1000000,0.0,0.00692,0.0,0.0
NACA0024,0,9,24,0,3000000,0.0,0.00692,0.0,0.0
NACA0024,0,9,24,2,500000,0.21932,0.00917,-0.00175,23.92
NACA0024,0,9,24,2,1000000,0.21932,0.00917,-0.00175,23.92
NACA0024,0,9,24,2,3000000,0.21932,0.00917,-0.00175,23.92
NACA0024,0,9,24,4,500000,0.43865,0.01593,-0.00349,27.54
NACA0024,0,9,24,4,1000000,0.43865,0.01593,-0.00349,27.54
NACA0024,0,9,24,4,3000000,0.43865,0.01593,-0.00349,27.54
NACA0024,0,9,24,6,500000,0.65797,0.02719,-0.00524,24.2
NACA0024,0,9,24,6,1000000,0.65797,0.02719,-0.00524,24.2
NACA0024,0,9,24,6,3000000,0.65797,0.02719,-0.00524,24.2
NACA0024,0,9,24,8,500000,0.8773,0.04295,-0.00698,20.43
NACA0024,0,9,24,8,1000000,0.8773,0.04295,-0.00698,20.43
NACA0024,0,9,24,8,3000000,0.8773,0.04295,-0.00698,20.43
NACA0024,0,9,24,10,500000,1.09662,0.06322,-0.00873,17.35
NACA0024,0,9,24,10,1000000,1.09662,0.06321,-0.00873,17.35
NACA0024,0,9,24,10,3000000,1.09662,0.06321,-0.00873,17.35
NACA0024,0,9,24,12,500000,1.31595,0.08798,-0.01047,14.96
NACA0024,0,9,24,12,1000000,1.31595,0.08798,-0.01047,14.96
NACA0024,0,9,24,12,3000000,1.31595,0.08798,-0.01047,14.96
NACA0024,0,9,24,14,500000,1.53527,0.11726,-0.01222,13.09
NACA0024,0,9,24,14,1000000,1.53527,0.11726,-0.01222,13.09
NACA0024,0,9,24,14,3000000,1.53527,0.11726,-0.01222,13.09
NACA0024,0,9,24,16,500000,1.7546,0.15103,-0.01396,11.62
NACA0024,0,9,24,16,1000000,1.7546,0.15103,-0.01396,11.62
NACA0024,0,9,24,16,3000000,1.7546,0.15103,-0.01396,11.62
NACA1106,1,1,6,-6,500000,-0.62639,0.02385,0.00272,-26.26
NACA1106,1,1,6,-6,1000000,-0.62639,0.02385,0.00272,-26.26
